,id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image,tsne-2d-one,tsne-2d-two
3977,41858,Men,Footwear,Sandal,Sandals,Brown,Summer,2015,Casual,Estd. 1977 Men Brown Sandals,41858.jpg,5.650532,-1.7084706
3978,21181,Men,Footwear,Flip Flops,Flip Flops,Yellow,Summer,2011,Casual,ADIDAS Men Adi Stars Tread Yellow Flip Flops,21181.jpg,8.216433,-1.6479762
3979,52473,Women,Apparel,Loungewear and Nightwear,Bath Robe,White,Summer,2017,Casual,Red Rose Women Pink & White Bath Robes,52473.jpg,-8.560647,2.9314706
3980,39942,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2013,Casual,Gas Men Navy Blue Shoes,39942.jpg,4.6393867,-4.455953
3981,36136,Women,Footwear,Shoes,Sports Shoes,Green,Summer,2012,Sports,Nike Women Free Run+ 3 Green Sports Shoes,36136.jpg,4.0339837,-7.013308
3982,5631,Unisex,Footwear,Flip Flops,Flip Flops,Yellow,Summer,2011,Casual,ADIDAS Unisex Adi Liner Yellow Flip Flop,5631.jpg,8.388007,-2.7825394
3983,44516,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2013,Casual,Coolers Men Black Pokar Flip Flops,44516.jpg,6.107986,-1.6092657
3984,58149,Women,Accessories,Headwear,Caps,Pink,Summer,2012,Casual,Puma Women Pink Sparkle Cat Cap,58149.jpg,-0.52403337,2.6540112
3985,20053,Women,Accessories,Mufflers,Mufflers,Blue,Fall,2011,Casual,United Colors Of Benetton Women Blue Muffler,20053.jpg,0.51942825,-2.0697188
3986,32596,Women,Apparel,Topwear,Tops,Peach,Summer,2012,Casual,ONLY Women Peach Long Tank Top,32596.jpg,-6.917672,0.7788297
3987,25521,Men,Apparel,Innerwear,Innerwear Vests,White,Summer,2016,Casual,Levis Men White Innerwear Vest,25521.jpg,-2.1882503,-3.9249268
3988,11714,Women,Apparel,Topwear,Shirts,Blue,Summer,2011,Casual,Lee Women Check Blue Shirts,11714.jpg,-6.0541196,-2.6666074
3989,57101,Women,Apparel,Topwear,Tops,Cream,Summer,2012,Casual,Elle Women Cream Top,57101.jpg,-6.837152,-1.4346617
3990,33444,Women,Accessories,Bags,Handbags,Brown,Summer,2012,Casual,Baggit Women Camel Brown Sling Bag,33444.jpg,2.4597561,2.9569492
3991,58975,Men,Personal Care,Fragrance,Deodorant,Blue,Spring,2017,Casual,Colour me Men Blue Deo,58975.jpg,-0.6001786,8.5662
3992,27276,Women,Apparel,Topwear,Kurtas,Beige,Fall,2011,Ethnic,Mother Earth Women Beige Kurta,27276.jpg,-10.026756,0.8950086
3993,6888,Women,Apparel,Topwear,Tops,Cream,Summer,2011,Casual,Forever New Women's Cream Floral Print Top,6888.jpg,-7.958472,-2.596983
3994,19579,Women,Apparel,Topwear,Tops,Green,Summer,2011,Casual,United Colors of Benetton Women Green Top,19579.jpg,-7.3175406,-1.5710784
3995,12191,Men,Apparel,Topwear,Shirts,Brown,Fall,2011,Casual,Basics Men Brown Slim Fit Shirt,12191.jpg,-3.0503514,-4.458924
3996,55656,Women,Footwear,Shoes,Heels,Brown,Winter,2015,Casual,Catwalk Women Brown Wedges,55656.jpg,7.391433,-0.24162164
3997,31313,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012,Ethnic,W Women Blue Kurta,31313.jpg,-8.801477,-0.06947919
3998,50324,Women,Apparel,Topwear,Kurtas,Peach,Summer,2012,Ethnic,Aurelia Women Peach Kurta,50324.jpg,-9.210558,1.0584453
3999,47393,Women,Accessories,Bags,Handbags,Blue,Summer,2015,Casual,Baggit Women Blue Bag,47393.jpg,1.7149137,-0.7120799
4000,7166,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Casual,Scullers Men Scul Red White Shirt,7166.jpg,-4.4640036,-2.6384568
4001,46241,Women,Apparel,Topwear,Kurtas,Cream,Summer,2012,Ethnic,Fusion Beats Women Cream Kurta,46241.jpg,-9.085892,0.3706049
4002,8912,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,Puma Men Cabana Racer Sketch White Sports Shoes,8912.jpg,6.5358334,-6.418828
4003,22704,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011,Casual,Nike Men Capri II Mid White Casual Shoes,22704.jpg,4.543052,-7.698676
4004,5255,Unisex,Accessories,Bags,Backpacks,Blue,Winter,2015,Casual,Wildcraft Unisex Blue Backpack,5255.jpg,1.2074491,2.037504
4005,37480,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,Esprit Women White Watch,37480.jpg,3.0745695,7.4622345
4006,44172,Women,Personal Care,Fragrance,Perfume and Body Mist,Grey,Spring,2017,Casual,Nike Fragrances Women Extreme Perfume 75 ml,44172.jpg,-0.41082862,8.11672
4007,14602,Men,Accessories,Socks,Socks,Grey,Summer,2011,Casual,United Colors of Benetton Men Pack of 2 Grey Socks,14602.jpg,-0.85984653,4.1916046
4008,52017,Women,Apparel,Loungewear and Nightwear,Night suits,Black,Summer,2017,Casual,Inaya Women Black Pyjama Set,52017.jpg,-7.396236,-0.95348394
4009,25979,Women,Personal Care,Fragrance,Perfume and Body Mist,Pink,Spring,2017,Casual,J.Del Pozo Women Halloween Kiss Sexy 50 ml Perfume,25979.jpg,0.40089837,9.045326
4010,4387,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,Batman Men's Affliction Grey Violet T-shirt,4387.jpg,-2.507584,-8.269342
4011,33020,Women,Apparel,Topwear,Kurtas,Yellow,Summer,2012,Ethnic,Mother Earth Women Printed Yellow Kurta,33020.jpg,-9.956001,1.5147868
4012,41400,Women,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012,Casual,Wrangler Women Navy Blue T-shirt,41400.jpg,-7.878801,-2.5205207
4013,25145,Women,Accessories,Bags,Handbags,Beige,Winter,2015,Casual,Lino Perros Women Beige Handbag,25145.jpg,1.6402249,-0.75357604
4014,11370,Women,Apparel,Topwear,Sweatshirts,Green,Fall,2011,Casual,United Colors Of Benetton Women Light Wintersweat Green Sweatshirts,11370.jpg,-0.98252124,-3.7512534
4015,55232,Women,Personal Care,Makeup,Foundation and Primer,Skin,Spring,2017,Casual,Lakme Perfect Radiance Intense Whitening Beige Honey Foundation 05,55232.jpg,-0.97555393,8.235942
4016,16969,Men,Footwear,Sandal,Sandals,Black,Fall,2011,Casual,Puma Men Coupe Black Sandal,16969.jpg,4.7194104,-0.84808403
4017,43357,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012,Sports,Reebok Men Black Ultimate Vibe Sports Shoes,43357.jpg,5.5327697,-5.648684
4018,9498,Men,Apparel,Topwear,Shirts,Pink,Fall,2011,Formal,John Miller Men Pink white black check Pink Shirts,9498.jpg,-0.092768215,-4.160048
4019,13427,Men,Apparel,Topwear,Tshirts,Red,Summer,2011,Casual,United Colors of Benetton Men Printed Red Tshirts,13427.jpg,-4.925383,-7.4805117
4020,7502,Women,Apparel,Bottomwear,Capris,Black,Summer,2011,Sports,Nike Women As Classic Black Capri,7502.jpg,-2.7929251,3.556067
4021,19921,Unisex,Accessories,Bags,Backpacks,Yellow,Summer,2015,Casual,Wildcraft Unisex Gear for Life Yellow Backpack,19921.jpg,1.169826,1.7415174
4022,46625,Women,Personal Care,Fragrance,Deodorant,Pink,Spring,2017,Casual,Rasasi Women Royale Deo and Perfume Set,46625.jpg,-0.14599384,8.658116
4023,51692,Men,Accessories,Eyewear,Sunglasses,Grey,Winter,2016,Casual,Louis Philippe Men Oversized Sunglasses LP226-C1,51692.jpg,10.329645,3.328837
4024,16155,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2011,Formal,Enroute Men Leather Brown Formal Shoes,16155.jpg,3.1523073,-3.7191098
4025,29788,Men,Apparel,Topwear,Tshirts,White,Summer,2013,Casual,Basics Men Pack of 3 T-shirts,29788.jpg,-4.722395,-5.594859
4026,22360,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,John Players Men Check Blue Shirt,22360.jpg,-4.1137486,-3.0719478
4027,17087,Women,Accessories,Wallets,Wallets,Purple,Winter,2015,Casual,Lino Perros Women Blue Zip Purple Wallet,17087.jpg,2.6708984,4.491023
4028,50740,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018,Formal,Red Chief Men Black Formal Shoes,50740.jpg,3.941119,-4.007271
4029,34205,Men,Apparel,Bottomwear,Track Pants,Grey Melange,Fall,2013,Sports,Proline Men Grey Melange Track Pants,34205.jpg,-4.5954895,2.0633972
4030,31545,Men,Apparel,Topwear,Tshirts,Purple,Summer,2012,Casual,Classic Polo Men Striped Purple T-shirt,31545.jpg,-2.1485553,-5.2616873
4031,3390,Women,Accessories,Bags,Handbags,Brown,Winter,2015,Formal,Murcia Women Brown With Stitch Bag,3390.jpg,2.295137,-0.023548119
4032,8778,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,Indigo Nation Men Black Striped Shirt,8778.jpg,0.5302026,-4.5777993
4033,55000,Women,Personal Care,Lips,Lip Gloss,Pink,Spring,2017,,Lakme Absolute Liplast Day Rose Lip Gloss,55000.jpg,-2.7130823,8.105501
4034,27420,Women,Apparel,Loungewear and Nightwear,Lounge Pants,Grey,Winter,2015,Casual,Jockey Women Grey Lounge Pants,27420.jpg,-5.040294,2.0318096
4035,13615,Men,Apparel,Innerwear,Innerwear Vests,Grey,Summer,2016,Casual,Hanes Men Grey V DuoDry Body Fit V-Neck T-shirt,13615.jpg,-3.6233032,-5.6026487
4036,43165,Men,Accessories,Watches,Watches,Navy Blue,Winter,2016,Casual,Fastrack Men Navy Blue Dial Watch,43165.jpg,4.4037204,8.76563
4037,30497,Women,Apparel,Innerwear,Bra,Pink,Summer,2014,Casual,Lovable Women Fiona Rose Pink Bra,30497.jpg,-6.8125467,7.4002876
4038,2242,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010,Casual,ADIDAS Men Crew Neck Blue T-shirt,2242.jpg,-1.7900453,-8.002085
4039,16367,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Formal,Peter England Men Check Blue Shirt,16367.jpg,-1.9745007,-4.2515693
4040,22152,Men,Footwear,Sandal,Sandals,Olive,Summer,2011,Casual,Lee Cooper Men Casual Sandals,22152.jpg,4.338356,-2.5112169
4041,7730,Men,Footwear,Sandal,Sandals,Black,Fall,2011,Casual,Puma Men Apex Black Olive Sandal,7730.jpg,4.5968685,-0.0880567
4042,46417,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Timex Men Black Dial Watch,46417.jpg,2.6593149,8.407736
4043,34037,Boys,Apparel,Topwear,Shirts,Blue,Summer,2012,Casual,Palm Tree Boys Check Blue Shirt,34037.jpg,-0.082149036,-1.0497824
4044,28468,Women,Apparel,Topwear,Tshirts,Lavender,Summer,2012,Casual,Urban Yoga Women Printed Lavender T-shirt,28468.jpg,-7.969203,-3.580461
4045,43959,Men,Footwear,Sandal,Sandals,Grey,Summer,2012,Casual,Puma Men Grey Sandals,43959.jpg,6.299104,0.18242693
4046,50572,Men,Apparel,Innerwear,Trunk,Navy Blue,Summer,2016,Casual,Chromozome Men Navy Blue Trunks,50572.jpg,-5.2722406,5.4019017
4047,14430,Women,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Enroute Women Casual Black Casual Shoes,14430.jpg,3.5032618,-2.8559027
4048,5067,Men,Accessories,Watches,Watches,Orange,Winter,2016,Casual,Being Human Men Black Dial Orange Strap Watch,5067.jpg,4.470158,8.977369
4049,45292,Women,Accessories,Watches,Watches,Silver,Winter,2016,Casual,CASIO Enticer Women Silver Analogue Watch LTP-1233D-7ADF SH49,45292.jpg,3.264656,7.4128675
4050,36760,Men,Accessories,Watches,Watches,White,Winter,2016,Casual,Maxima Men White Dial Watch,36760.jpg,4.337369,8.24967
4051,52225,Women,Accessories,Jewellery,Pendant,Silver,Summer,2013,Casual,Lencia Silver Pendant,52225.jpg,5.760103,4.7320333
4052,33212,Women,Apparel,Topwear,Tops,Black,Summer,2012,Casual,Sepia Women Black Top,33212.jpg,-7.328762,-1.2564571
4053,57757,Women,Personal Care,Skin Care,Face Wash and Cleanser,White,Spring,2017,,Lotus Herbals Neemwash Face Wash,57757.jpg,-0.60896164,7.239587
4054,4989,Women,Apparel,Bottomwear,Shorts,Green,Summer,2011,Casual,Gini and Jony Girl's Fenil Bright Green Kidswear,4989.jpg,-2.0480251,3.264365
4055,11142,Women,Accessories,Scarves,Scarves,Blue,Fall,2011,Casual,Scullers Women Solid Blue Scarves,11142.jpg,-0.33603632,3.749367
4056,56685,Women,Apparel,Saree,Sarees,Black,Fall,2012,Ethnic,Fabindia Black Mull Printed Saree,56685.jpg,-9.292415,4.183396
4057,39728,Women,Apparel,Topwear,Shirts,Pink,Summer,2012,Formal,Arrow Woman Women Pink Shirt,39728.jpg,-2.1583762,-2.7156236
4058,37474,Men,Accessories,Watches,Watches,White,Winter,2016,Casual,Esprit Men White Dial Watch,37474.jpg,4.4403157,7.8888474
4059,44186,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017,Casual,Nike Fragrances Men 5th Element Perfume,44186.jpg,-0.24630444,8.938833
4060,53131,Women,Footwear,Shoes,Heels,Gold,Winter,2015,Casual,Catwalk Women Gold Toned & Brown Flats,53131.jpg,5.8022265,0.21895927
4061,21511,Women,Accessories,Bags,Handbags,Pink,Winter,2015,Casual,Kiara Women Rose Pink Handbag,21511.jpg,3.0557046,2.7025337
4062,15724,Men,Footwear,Shoes,Sports Shoes,Grey,Fall,2011,Sports,Nike Men Free Run+ 2 Shield Grey Sports Shoes,15724.jpg,3.8841336,-6.6160097
4063,4373,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Aerosmith Men's Attic Black T-shirt,4373.jpg,-4.377845,-8.326426
4064,10256,Men,Apparel,Topwear,Shirts,Green,Fall,2011,Casual,Locomotive Men Stripes Green Shirts,10256.jpg,-4.229438,-3.2357454
4065,57591,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017,Casual,Lotus Herbals Moistpetals Iced Coffee Lipstick 161,57591.jpg,-3.038449,9.424449
4066,40526,Men,Accessories,Watches,Watches,White,Winter,2016,Casual,Titan Men White Dial Watch NB1927BM01,40526.jpg,2.9379365,7.750711
4067,32106,Men,Apparel,Innerwear,Trunk,Grey,Summer,2016,Casual,Playboy Men Crocker Grey Trunks,32106.jpg,-5.2784324,5.4272795
4068,56443,Women,Personal Care,Nails,Nail Polish,Brown,Spring,2017,Casual,Streetwear Shine Divine Chocolate Divine Nail Enamel 12,56443.jpg,-0.87556666,9.252507
4069,11384,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Casual,United Colors of Benetton Men White & Red Check Shirt,11384.jpg,-4.5023127,-2.6638134
4070,12501,Men,Apparel,Topwear,Tshirts,Green,Fall,2011,Casual,United Colors of Benetton Men Short Green T-shirt,12501.jpg,-3.5770757,-5.3440247
4071,26734,Women,Personal Care,Fragrance,Deodorant,Silver,Spring,2017,Casual,Reebok Women Pack of 3 Deos,26734.jpg,-0.9281756,8.408804
4072,31783,Women,Apparel,Topwear,Tops,Purple,Summer,2012,Casual,Lee Women Purple Paula Pansy Top,31783.jpg,-6.6131034,-2.5540564
4073,49699,Men,Accessories,Ties,Ties,Red,Summer,2012,Formal,Park Avenue Men Red & Brown Striped Tie,49699.jpg,0.7858673,4.6772375
4074,42271,Unisex,Footwear,Shoes,Casual Shoes,White,Summer,2012,Casual,Vans Unisex White Classic Slip On Casual Shoes,42271.jpg,5.5111427,-3.239795
4075,30651,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012,Sports,Nike Men Black Track Pants,30651.jpg,-2.9951975,3.577245
4076,35323,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016,Ethnic,Fabindia Women Anusuya Silver Earrings,35323.jpg,6.0147495,5.346621
4077,51666,Men,Accessories,Eyewear,Sunglasses,Grey,Winter,2016,Casual,Louis Philippe Men Aviator Sunglasses LP218-C2,51666.jpg,11.063562,2.9043615
4078,22394,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2011,Casual,ADIDAS Women Ess MF3S  Black Track Pant,22394.jpg,-4.716273,2.1783965
4079,23246,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011,Formal,Arrow Men Formal Black Shoe,23246.jpg,3.2223382,-3.1310616
4080,17073,Women,Accessories,Belts,Belts,Brown,Winter,2015,Casual,Lino Perros Women Weaved  Brown Belt,17073.jpg,7.7661114,2.5565794
4081,18807,Men,Accessories,Belts,Belts,Off White,Summer,2011,Casual,Peter England Men Casual Off White Belt,18807.jpg,7.903703,2.6780732
4082,6424,Men,Footwear,Flip Flops,Flip Flops,Navy Blue,Summer,2011,Casual,Lotto Men's Tennis Mule Navy Blue Flip Flop,6424.jpg,7.1785183,-2.4777505
4083,3364,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Myntra Men's Brain Blue T-shirt,3364.jpg,-3.2315652,-7.988774
4084,42043,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Nike Men Black Shoes,42043.jpg,6.2194457,-6.358525
4085,12733,Women,Accessories,Bags,Handbags,Pink,Fall,2011,Sports,Nike Women Pinkaland Pink Handbags,12733.jpg,1.3572071,-0.9566942
4086,54126,Women,Footwear,Shoes,Heels,Bronze,Winter,2012,Casual,Rocia Women Bronze Heels,54126.jpg,5.4446177,0.6372309
4087,18209,Men,Accessories,Headwear,Caps,Navy Blue,Fall,2011,Casual,Manchester United Men Printed Navy Blue Cap,18209.jpg,-0.45503712,2.5545542
4088,48579,Men,Accessories,Jewellery,Bracelet,Steel,Summer,2012,Casual,Revv Men Steel Bracelet,48579.jpg,6.2767925,2.5743847
4089,23848,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,ADIDAS Men White Razor Sports Shoes,23848.jpg,5.912998,-7.961259
4090,43191,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,Fastrack Women White Dial Watch,43191.jpg,2.7023783,7.886916
4091,30463,Women,Apparel,Innerwear,Bra,Pink,Summer,2014,Casual,Lovable Women All Day Long Pink Bra,30463.jpg,-5.5149183,7.480533
4092,16393,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,Levis Men Check Black Shirts,16393.jpg,-4.490437,-2.8010135
4093,51454,Women,Apparel,Topwear,Tops,Multi,Summer,2012,Casual,Tonga Women Multicoloured Top,51454.jpg,-5.9014144,-1.8779874
4094,35111,Men,Accessories,Wallets,Wallets,Brown,Summer,2012,Casual,Allen Solly Men Leather Brown Wallet,35111.jpg,1.6894605,4.584433
4095,47531,Women,Footwear,Shoes,Flats,Gold,Winter,2012,Casual,Portia Women Purple & Gold-Toned Sandals,47531.jpg,6.6798105,-0.3453941
4096,6616,Men,Apparel,Topwear,Shirts,Pink,Summer,2011,Casual,Spykar Men Linen Pink Shirt,6616.jpg,-4.03456,-4.5736194
4097,50586,Men,Apparel,Innerwear,Briefs,Black,Summer,2016,Casual,Chromozome Men Black Briefs,50586.jpg,-5.283286,5.430349
4098,17241,Men,Apparel,Topwear,Tshirts,Pink,Fall,2011,Casual,U.S. Polo Assn. Men Stripes Raspberry Wine Polo Tshirt,17241.jpg,-1.345804,-6.3521447
4099,53303,Men,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual,Locomotive Men Red T-shirt,53303.jpg,-3.841778,-6.8920283
4100,10858,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Wrangler Men Furious Rides White T-Shirts,10858.jpg,-5.1621113,-7.42732
4101,37646,Women,Accessories,Wallets,Wallets,Black,Summer,2012,Casual,Wills Lifestyle Women Black Wallet,37646.jpg,1.243389,4.685884
4102,5093,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Wrangler Men's Champion Burnt Out Striper Black T-shirt,5093.jpg,-2.276426,-8.792053
4103,45266,Men,Accessories,Watches,Watches,Black,Winter,2016,Sports,CASIO G-Shock Men Black Digital Watch GD-100-1BDR G310,45266.jpg,5.930822,9.251339
4104,36794,Men,Accessories,Watches,Watches,White,Winter,2016,Casual,Maxima Men White Dial Attivo Watch,36794.jpg,4.358076,7.8408446
4105,4141,Men,Footwear,Shoes,Casual Shoes,White,Summer,2011,Casual,Fila Men's Breath White Red Shoe,4141.jpg,4.5393744,-8.558682
4106,21723,Women,Footwear,Shoes,Heels,Beige,Winter,2015,Casual,Catwalk Women Casual Beige Heels,21723.jpg,4.579575,-0.47069895
4107,15516,Men,Footwear,Flip Flops,Flip Flops,Navy Blue,Fall,2011,Casual,Rockport Men Altrezlp Navy Blue Flip Flops,15516.jpg,7.23333,-2.7139983
4108,59639,Women,Apparel,Saree,Sarees,Green,Fall,2012,Ethnic,FNF Green Wedding Collection Sari,59639.jpg,-9.391332,4.344719
4109,10064,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011,Casual,Puma Men puma shield tee Yellow Tshirts,10064.jpg,-5.120973,-7.1457376
4110,24251,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2013,Casual,Numero Uno Men Black Casual Shoes,24251.jpg,4.6026325,-5.316516
4111,25383,Men,Apparel,Innerwear,Innerwear Vests,White,Summer,2016,Casual,Levis Men White Innerwear Vest,25383.jpg,-2.1808417,-3.8743784
4112,56671,Men,Accessories,Watches,Watches,White,Winter,2016,Casual,Maxima Men White Dial Watch,56671.jpg,3.3209205,8.350409
4113,32334,Men,Accessories,Watches,Watches,White,Winter,2016,Casual,Q&Q Men White Dial Analogue Watch Q252J204Y,32334.jpg,5.091686,8.262451
4114,13285,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011,Casual,Gini and Jony Kids Boys Solid Black Shorts,13285.jpg,-2.4048603,3.6107864
4115,54542,Men,Footwear,Shoes,Sports Shoes,White,Fall,2012,Sports,F Sports Men White Hurricane Sports Shoes,54542.jpg,4.018685,-8.090038
4116,3700,Women,Apparel,Topwear,Tshirts,Purple,Summer,2011,Casual,Tantra Women's Flower Heart Lavender Long T-shirt,3700.jpg,-9.169284,-1.613488
4117,42427,Women,Apparel,Topwear,Kurtas,Green,Summer,2012,Ethnic,Aurelia Women Green Kurta,42427.jpg,-9.42085,0.5866459
4118,29916,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Police Men Black Dial Chronograph Watch PL12676JSU-02,29916.jpg,4.451387,8.992544
4119,55490,Women,Personal Care,Lips,Lip Gloss,Rose,Spring,2017,Casual,Revlon Rose Gold Colorburst Lip Gloss 026,55490.jpg,-2.2697966,8.484523
4120,12357,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Formal,Reid & Taylor Men Check Blue Shirts,12357.jpg,0.37019753,3.0312774
4121,26162,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012,Formal,John Miller Men Black Trousers,26162.jpg,-3.7493248,2.0239804
4122,47155,Men,Accessories,Wallets,Wallets,Brown,Summer,2012,Casual,Peter England Men Brown Wallet,47155.jpg,1.6568532,4.5676346
4123,6272,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,UCB Men's Contrast Rib Grey T-shirt,6272.jpg,-3.9444995,-5.2674494
4124,48921,Women,Accessories,Jewellery,Ring,Silver,Fall,2012,Casual,Lucera Women Silver Ring,48921.jpg,5.295404,3.8628392
4125,17625,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2011,Sports,ADIDAS Men Solid Black Track Pant,17625.jpg,-4.5389857,2.010547
4126,51030,Women,Apparel,Innerwear,Bra,Purple,Summer,2017,Casual,Enamor Mulberry Purple Coloured Bra,51030.jpg,-6.7883873,7.3975024
4127,35575,Men,Footwear,Flip Flops,Flip Flops,Green,Summer,2013,Casual,Gliders Men Green Esquire Flip Flops,35575.jpg,0.61199653,1.672517
4128,46087,Women,Footwear,Shoes,Casual Shoes,Silver,Summer,2012,Casual,ADIDAS Women Silver Magique Shoes,46087.jpg,3.8483145,-5.414657
4129,45602,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2012,Formal,Arrow Men Brown Formal Shoes,45602.jpg,3.5693662,-3.6940172
4130,4525,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,Puma Men's YugoRun White Red Shoe,4525.jpg,5.0614505,-8.310358
4131,21347,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Pal Zileri Men Casual Black Frame Sunglasses,21347.jpg,10.845307,3.0436358
4132,15172,Men,Apparel,Topwear,Tshirts,Brown,Fall,2011,Casual,Arrow Sport Men Striped Brown T-shirt,15172.jpg,-3.7214756,-5.125436
4133,53767,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Puma Men White and Blue T-shirt,53767.jpg,-1.3149155,-6.155729
4134,20295,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010,Casual,Flying Machine Men Printed Blue Tshirt,20295.jpg,-4.1212945,-7.9564476
4135,37222,Boys,Apparel,Topwear,Shirts,Navy Blue,Summer,2012,Casual,United Colors of Benetton Boys Check Navy Blue Shirt,37222.jpg,-0.036020353,-1.1274534
4136,56215,Women,Accessories,Jewellery,Earrings,Gold,Winter,2016,Casual,Estelle Women Gold Earrings,56215.jpg,6.2581515,5.6492095
4137,10400,Women,Accessories,Watches,Watches,Black,Winter,2016,Casual,Puma Women Flux Shadow  266 Black Watches,10400.jpg,2.671185,5.261791
4138,21175,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,ADIDAS Men Lowell White Sports Shoe,21175.jpg,5.437017,-8.253675
4139,15340,Women,Apparel,Bottomwear,Shorts,Black,Fall,2011,Sports,Nike Women Solid Black Shorts,15340.jpg,-2.240825,3.426571
4140,52487,Women,Apparel,Innerwear,Camisoles,Pink,Winter,2015,Casual,Red Rose Pink Camisole,52487.jpg,-6.834296,7.1669464
4141,4717,Girls,Apparel,Topwear,Tshirts,Pink,Summer,2011,Casual,Disney Kids Girl's Summer Fun Fair Pink Teen Kidswear,4717.jpg,-1.4650407,0.3191939
4142,53555,Men,Apparel,Innerwear,Boxers,Multi,Summer,2016,Casual,Probase Multicoloured Printed Boxers,53555.jpg,-5.2927604,5.3409414
4143,38864,Women,Apparel,Topwear,Tops,Purple,Summer,2012,Casual,Latin Quarters Women Purple & White Top,38864.jpg,-7.368275,0.4893847
4144,21949,Women,Accessories,Bags,Handbags,Purple,Winter,2015,Casual,Murcia Women Casual Purple Handbag,21949.jpg,1.6617537,-0.6478508
4145,32562,Women,Apparel,Bottomwear,Trousers,Olive,Summer,2012,Casual,ONLY Women Olive Trousers,32562.jpg,-5.2077436,1.442063
4146,59853,Women,Personal Care,Skin,Face Moisturisers,White,Spring,2017,Casual,Olay Women Natural White Rich All in One Fairness Night Cream,59853.jpg,0.32108507,7.530708
4147,56027,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017,Casual,Colorbar Soft Touch Brazil Nut Lipstick 024,56027.jpg,-3.3337426,9.542088
4148,10632,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2012,Casual,Carlton London Men Brown Shoes,10632.jpg,3.9475198,-3.408409
4149,24407,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012,Ethnic,Vishudh Women Pink Printed Kurta,24407.jpg,-9.928178,0.58394414
4150,58981,Women,Personal Care,Fragrance,Deodorant,Blue,Spring,2017,Casual,Colour Me Women Sky Blue Deo,58981.jpg,-0.3740833,8.631279
4151,40142,Boys,Apparel,Topwear,Tshirts,Green,Summer,2012,Casual,Gini and Jony Boys Core Green T-shirt,40142.jpg,-0.58980376,-0.6691266
4152,9008,Women,Accessories,Bags,Handbags,Multi,Winter,2015,Casual,Murcia Women Checked Purse Multi Handbags,9008.jpg,2.786729,0.42668626
4153,30235,Men,Footwear,Flip Flops,Flip Flops,Brown,Summer,2012,Casual,Numero Uno Men Brown Flip Flops,30235.jpg,5.9483647,-0.09060043
